imdbID,isAdult,movie_name,movie_date,box_office,runtime,language,countries,genres,author_book,year_book,rating,numVotes
tt0109279,0,blackbeauty,1994,4630377.0,88.0,English Language,"United States of America, United Kingdom","Adventure, Drama, Film adaptation, Coming of age, Romance Film, Family Film",Anna Sewell,1877,6.6,10853
tt0109444,0,clearandpresentdanger,1994,215887717.0,141.0,English Language,United States of America,"Thriller, Action Thrillers, Film adaptation, War film, Action/Adventure, Political thriller, Action",Tom Clancy,1989,6.9,110314
tt0109446,0,theclient,1994,117615211.0,119.0,English Language,United States of America,"Crime Fiction, Thriller, Mystery, Drama, Suspense, Film adaptation, Crime Thriller, Courtroom Drama",John Grisham,1993,6.7,75165
tt0109635,0,disclosure,1994,,128.0,English Language,United States of America,"Thriller, Mystery, Erotic thriller, Drama, Suspense, Film adaptation, Courtroom Drama",Michael Crichton,1994,6.2,55374
tt0109758,0,exittoeden,1994,6841570.0,113.0,English Language,United States of America,"Thriller, Sex comedy, Indie, Detective, Detective fiction, Comedy Thriller, Satire, Comedy, Black comedy",Anne Rice(as Anne Rampling),1984,4.3,7454
tt0109791,0,felidae,1994,,80.0,"German Language, English Language",Germany,"Detective fiction, Fantasy Adventure, Detective, Animation, Mystery, Fantasy",Akif Pirinçci,1989,7.0,5104
tt0109830,0,forrestgump,1994,677387716.0,136.0,English Language,United States of America,"Coming of age, Comedy film, Drama, War film, Romantic drama, Romance Film",Winston Groom,1986,8.8,2317634
tt0109836,0,maryshelley'sfrankenstein,1994,112006296.0,123.0,English Language,"United States of America, Japan","Thriller, Science Fiction, Horror, Gothic Film, Creature Film, Drama, Japanese Movies, Romance Film, Costume Horror",Mary Shelley,1818,6.3,60198
tt0109890,0,thegetaway,1994,30057974.0,115.0,English Language,"United States of America, Japan","Crime Fiction, Thriller, Japanese Movies, Road movie, Action/Adventure, Action",Jim Thompson,1959,5.8,20135
tt0110305,0,lassie,1994,9979683.0,95.0,English Language,United States of America,"Family Film, Family Drama, Drama, Adventure",Eric Knight,1940,5.8,6796
tt0110678,0,noescape,1994,15339030.0,130.0,English Language,United States of America,"Thriller, Science Fiction, Action/Adventure, Drama, Film adaptation, Action", Richard Herley,1987,6.1,23117
tt0111003,0,thepuppetmasters,1994,8647042.0,110.0,English Language,United States of America,"Thriller, Science Fiction, Horror, Alien Film, Drama, Film adaptation",Robert A. Heinlein,1951,5.9,9897
tt0111359,0,talltale,1995,11047627.0,98.0,English Language,United States of America,"Western, Fantasy", Edward O'Reilly,1923,5.9,4387
tt0111666,0,warofthebuttons,1994,,94.0,English Language,Ireland,"Family Film, Drama, Adventure",Louis Pergaud,1912,7.3,4707
tt0111701,0,whitefang2:mythofthewhitewolf,1994,8878839.0,106.0,English Language,United States of America,"Animal Picture, Adventure, Children's/Family, Family Drama, Drama, Family Film, Family-Oriented Adventure",Jack London,1906,5.4,2582
tt0112302,0,tomandhuck,1995,23920048.0,92.0,English Language,United States of America,"Adventure, Children's/Family, Costume drama, Comedy, Family Film, Family-Oriented Adventure, Teen",Mark Twain,1884,5.5,11881
tt0112323,0,allmenaremortal,1995,,93.0,English Language,"France, United Kingdom, Netherlands","Romantic drama, Drama",Simone de Beauvoir,1946,4.8,184
tt0112427,0,anawfullybigadventure,1995,851545.0,113.0,English Language,United Kingdom,"Period piece, Drama, Comedy, Film adaptation, Romantic drama, Romance Film",Beryl Bainbridge,1989,5.8,3083
tt0112579,0,thebridgesofmadisoncounty,1995,182016617.0,135.0,English Language,United States of America,"Romantic drama, Period piece, Drama, Romance Film, Film adaptation",Robert James Waller,1992,7.6,90931
tt0112688,0,clockers,1995,,129.0,English Language,United States of America,"Thriller, Crime Fiction, Crime Drama, Coming of age, Film adaptation, Drama, Crime Thriller",Richard Price,1992,6.9,23839
tt0112715,0,congo,1995,152022101.0,108.0,"Swahili Language, English Language, American Sign Language",United States of America,"Thriller, Horror, Adventure, Jungle Film, Action/Adventure, Film adaptation, Action",Michael Crichton,1980,5.3,49519
tt0112896,0,dracula:deadandlovingit,1995,10772144.0,88.0,English Language,"France, United States of America","Parody, Horror, Absurdism, Comedy, Slapstick, Horror Comedy",Bram Stoker,1897,5.8,46066
tt0113010,0,fairgame,1995,11534477.0,91.0,"Russian Language, English Language",United States of America,"Thriller, Crime Fiction, Action, Action/Adventure",Paula Gosling,1974,4.4,14083
tt0113041,0,fatherofthebridepartii,1995,76594107.0,106.0,English Language,United States of America,"Screwball comedy, Romance Film, Family Film, Comedy",Edward Streeter,1949,6.1,42454
tt0113107,0,frankiestarlight,1995,,101.0,,"Ireland, United Kingdom","Romantic drama, Romance Film, Drama, Film adaptation",Chet Raymo,1993,6.5,941
tt0113161,0,getshorty,1995,115101622.0,105.0,English Language,United States of America,"Thriller, Crime Fiction, Crime Comedy, Comedy",Elmore Leonard,1990,6.9,90858
tt0113224,0,thegrotesque,1995,,99.0,English Language,United Kingdom,"LGBT, Crime Comedy, Drama, Comedy, Film adaptation, Black comedy",Patrick McGrath,1989,5.5,691
tt0113538,0,akidinkingarthur'scourt,1995,13406717.0,90.0,English Language,"United States of America, Hungary, United Kingdom","Adventure, Children's/Family, Fantasy, Comedy, Family Film, Fantasy Comedy, Children's Fantasy",Mark Twain,1889,4.7,6950
tt0113732,0,themaddening,1995,,95.0,English Language,United States of America,"Thriller, Horror, Psychological thriller",Andrew Neiderman,1987,4.8,905
tt0113828,0,lesmisérables,1995,,174.0,"French Language, German Language",France,"Drama, World cinema",Victor Hugo,1862,7.4,4187
tt0114345,0,thescarletletter,1995,10382407.0,135.0,English Language,United States of America,"Costume drama, Period piece, Drama, Film adaptation, Romantic drama, Romance Film",Nathaniel Hawthorne,1850,5.3,16579
tt0114388,0,senseandsensibility,1995,134993774.0,140.0,"French Language, English Language","United States of America, United Kingdom","Costume drama, Period piece, Drama, Film adaptation, Romantic drama, Romance Film",Jane Austen,1811,7.7,128708
tt0114846,0,victory,1996,,99.0,English Language,"France, United Kingdom, Germany","Indie, Period piece, Drama, Suspense, Film adaptation, Romantic drama, Romance Film",Joseph Conrad,1915,6.2,545
tt0114852,0,villageofthedamned,1995,9417567.0,98.0,English Language,United States of America,"Thriller, Science Fiction, Horror",John Wyndham,1957,5.6,35004
tt0115433,0,101dalmatians,1996,320689294.0,103.0,"English Language, Spanish Language",United States of America,"Adventure, Remake, Children's, Drama, Comedy, Family Film",Dodie Smith,1956,5.7,119228
tt0115472,0,theadventuresofpinocchio,1996,15094530.0,92.0,"Italian Language, English Language","United States of America, France, Italy, United Kingdom, Germany, Czech Republic","Musical, Family Film, Fantasy, Adventure",Carlo Collodi,1883,5.2,6387
tt0115610,0,badmoon,1996,1055525.0,79.0,English Language,United States of America,"Horror, Creature Film", Wayne Smith,1993,5.8,8674
tt0115633,0,bastardoutofcarolina,1996,,101.0,English Language,United States of America,"Film adaptation, Drama, Family Drama, Television movie",Dorothy Allison,1992,7.3,4896
tt0115862,0,thechamber,1996,22540359.0,112.0,English Language,United States of America,"Thriller, Crime Fiction, Family Drama, Drama, Film adaptation, Courtroom Drama",John Grisham,1994,6.0,16321
tt0115964,0,crash,1996,2038450.0,91.0,"Swedish Language, English Language","France, Canada, United Kingdom","LGBT, Thriller, Erotica, Psychological thriller, Erotic thriller, Drama, Film adaptation, Indie",J. G. Ballard,1973,6.4,67865
tt0116095,0,diabolique,1996,17100369.0,107.0,English Language,United States of America,"Thriller, Mystery, Psychological thriller",Pierre Boileau and Thomas Narcejac,1952,5.5,15693
tt0116191,0,emma,1996,22231658.0,123.0,English Language,"United States of America, United Kingdom","Romantic comedy, Costume drama, Drama, Comedy, Film adaptation, Romance Film",Jane Austen,1815,6.6,42481
tt0116209,0,theenglishpatient,1996,231976425.0,155.0,"Arabic Language, Italian Language, German Language, English Language","United States of America, United Kingdom","War film, Period piece, Drama, Film adaptation, Romantic drama, Romance Film",Michael Ondaatje,1992,7.4,206059
tt0116240,0,theeveningstar,1996,12767815.0,129.0,English Language,United States of America,"Romantic drama, Romance Film, Family Drama, Drama",Larry McMurtry,1992,5.9,5108
tt0116277,0,thefan,1996,18626419.0,116.0,English Language,United States of America,"Thriller, Sports, Psychological thriller, Crime Thriller",Peter Abrahams,1995,5.9,52084
tt0116313,0,thefirstwivesclub,1996,181490000.0,102.0,English Language,United States of America,"Romantic comedy, Buddy film, Screwball comedy, Comedy of manners, Comedy, Romance Film, Feminist Film",Olivia Goldsmith,1992,6.4,55600
tt0116552,0,homewardboundii:lostinsanfrancisco,1996,,89.0,English Language,United States of America,"Adventure, Children's/Family, Animal Picture, Children's, Drama, Comedy, Family Film, Family-Oriented Adventure",Sheila Burnford,1961,5.9,16535
tt0116583,0,thehunchbackofnotredame,1996,325338851.0,90.0,English Language,United States of America,"Family Film, Drama, Romance Film, Musical, Animation",Victor Hugo,1482,7.0,174971
tt0116654,0,theislandofdr.moreau,1996,49627779.0,100.0,"Indonesian Language, English Language",United States of America,"Thriller, Science Fiction, Action, Horror",H. G. Wells,1896,4.6,36106
tt0116684,0,janeeyre,1996,5200601.0,116.0,"French Language, English Language","France, United States of America, Italy, United Kingdom","World cinema, Costume drama, Period piece, Drama, Film adaptation, Romantic drama, Romance Film",Charlotte Brontë[N 31],1847,6.8,10345
tt0116722,0,jude,1996,409144.0,122.0,"English Language, Latin Language",United Kingdom,"Tragedy, Indie, Costume drama, Period piece, Drama, Romantic drama, Romance Film, Erotica",Thomas Hardy,1895,6.9,11298
tt0117093,0,mothernight,1996,403701.0,113.0,"English Language, German Language, Yiddish Language",United States of America,"Anti-war, Satire, Drama, War film, Anti-war film, Spy",Kurt Vonnegut,1961,7.1,5671
tt0117110,0,muppettreasureisland,1996,34327391.0,95.0,English Language,United States of America,"Adventure, Children's/Family, Musical, Children's, Comedy, Music, Family Film, Family-Oriented Adventure",Robert Louis Stevenson,1883,6.9,27214
tt0117372,0,thepreacher'swife,1996,,124.0,English Language,United States of America,"Family Drama, Heavenly Comedy, Romantic fantasy, Fantasy, Drama, Romantic drama, Family Film, Romance Film",Robert Nathan,1928,5.7,13954
tt0117765,0,striptease,1996,113309743.0,115.0,English Language,United States of America,"Crime Fiction, Sex comedy, Erotica, Satire, Drama, Comedy, Film adaptation, Crime Thriller",Carl Hiaasen,1993,4.6,48967
tt0117913,0,atimetokill,1996,152266007.0,149.0,English Language,United States of America,"Thriller, Crime Fiction, Drama",John Grisham,1989,7.5,186269
tt0117951,0,trainspotting,1996,72000000.0,94.0,English Language,United Kingdom,"Crime Fiction, Buddy film, Indie, Comedy-drama, Addiction Drama, Cult, Drama, Comedy, Film adaptation, Black comedy",Irvine Welsh,1993,8.1,737661
tt0118172,0,thewindinthewillows,1996,72844.0,87.0,English Language,"Kingdom of Great Britain, United Kingdom","Adventure, Animation, Children's, Fantasy, Comedy, Family Film, Slapstick",Kenneth Grahame,1908,6.2,3498
tt0118548,0,absolutepower,1997,50068310.0,121.0,"English Language, Spanish Language",United States of America,"Thriller, Crime Fiction, Drama, Suspense, Political thriller, Crime Thriller, Political drama",David Baldacci,1996,6.7,61312
tt0118623,0,annakarenina,1997,858553.0,108.0,"Russian Language, English Language",United States of America,"Costume drama, Romance Film, Drama",Leo Tolstoy,1873–1887,6.3,6262
tt0118743,0,thebloodoranges,1997,,105.0,English Language,United States of America,"Erotic Drama, Period piece, Marriage Drama, Drama, Film adaptation, Romantic drama, Romance Film",John Hawkes,1970,4.6,483
tt0118755,0,theborrowers,1997,22619589.0,83.0,English Language,"United States of America, United Kingdom","Family Film, Fantasy, Indie, Comedy",Mary Norton,1952,5.9,23955
tt0118826,0,thecastle,1997,,120.0,German Language,"Austria, Germany","Mystery, Drama, World cinema",Franz Kafka,1926,7.6,17830
tt0118851,0,chinesebox,1997,,99.0,"English Language, Cantonese","United States of America, France, Japan","Melodrama, Japanese Movies, Indie, Drama, Romantic drama, Romance Film, Political drama",Paul Theroux,1997,6.2,3637
tt0118884,0,contact,1997,171120329.0,149.0,"Russian Language, English Language, German Language, Spanish Language",United States of America,"Thriller, Mystery, Science Fiction, Drama, Film adaptation",Carl Sagan,1985,7.5,298546
tt0118926,0,thedancerupstairs,2002,,132.0,"Quechua, English Language, Spanish Language","United States of America, Spain","Thriller, Crime Fiction, Indie, Political thriller, Drama, Suspense, Film adaptation, Romantic drama, Romance Film, Political drama",Nicholas Shakespeare,1995,6.8,6939
tt0118971,0,thedevil'sadvocate,1997,152944660.0,146.0,"German Language, Italian Language, English Language, Standard Mandarin, Spanish Language","United States of America, Germany","Thriller, Horror, Supernatural, Psychological thriller, Mystery, Suspense, Courtroom Drama",Andrew Neiderman,1990,7.5,412223
tt0119114,0,feverpitch,1997,,105.0,English Language,United Kingdom,"Sports, Romantic comedy, Romance Film, Comedy",Nick Hornby,1992,6.7,11897
tt0119223,0,greatexpectations,1998,55494066.0,100.0,"French Language, English Language",United States of America,"Romantic drama, Romance Film, Drama, Film adaptation",Charles Dickens,1860–1861,6.8,57679
tt0119345,0,iknowwhatyoudidlastsummer,1997,125586134.0,100.0,English Language,United States of America,"Thriller, Mystery, Horror, Slasher, Teen",Lois Duncan,1973,5.8,162405
tt0119395,0,thejackal,1997,159330280.0,125.0,"English Language, Russian Language","France, United States of America, Japan, United Kingdom, Germany","Thriller, Action Thrillers, Japanese Movies, Chase Movie, Action/Adventure, Crime Thriller, Action",Frederick Forsyth,1971,6.4,126241
tt0119396,0,jackiebrown,1997,39673162.0,151.0,English Language,United States of America,"Thriller, Crime Fiction, Indie, Action/Adventure, Blaxploitation, Drama, Comedy, Crime Thriller, Action",Elmore Leonard,1992,7.5,382749
tt0119468,0,kissthegirls,1997,60527873.0,115.0,"Standard Mandarin, English Language",United States of America,"Thriller, Mystery, Drama, Psychological thriller, Crime Thriller",James Patterson,1995,6.6,90738
tt0119488,0,l.a.confidential,1997,126216940.0,136.0,English Language,United States of America,"Thriller, Mystery, Crime Fiction, Drama",James Ellroy,1990,8.2,630148
tt0119558,0,lolita,1997,1147784.0,137.0,English Language,"United States of America, France","Black comedy, Romance Film, Drama, Film adaptation",Vladimir Nabokov,1955,6.8,68516
tt0119567,0,thelostworld:jurassicpark,1997,618638999.0,129.0,"English Language, Spanish Language",United States of America,"Thriller, Science Fiction, Action, Adventure, Film adaptation",Michael Crichton,1990,6.6,451526
