wikipedia_id,MovieName,MovieYear,MovieBoxOffice,MovieRuntime,MovieLanguage,MovieCountries,MovieGenre,BookAuthor,BookTitle,BookStartYear,BookEndYear,BookDescription,BookRating,BookRatingNb,BookLanguage,MovieRating,MovieRatingNb
709860,Battle for the Planet of the Apes,1973,8844595.0,96.0,English Language,United States of America,"Science Fiction, Adventure, Doomsday film, Cult, Apocalyptic and post-apocalyptic fiction, Archives and records, Action",Pierre Boulle,Planet of the Apes,1963,1963,,3.95,31260,en-US,5.4,36122
4206673,Black Caesar,1973,,94.0,English Language,United States of America,"Crime Fiction, Indie, Crime Drama, Action/Adventure, Blaxploitation, Drama, Action",W. R. Burnett,Little Caesar,1929,1929,,,,,6.4,3985
849594,Charley Varrick,1973,,110.0,English Language,United States of America,"Thriller, Action Thrillers, Gangster Film, Chase Movie, Action/Adventure, Crime Fiction, Crime Thriller, Action",John H. Reese,The Looters,1968,1968,,,,,7.5,14559
18153847,Charley and the Angel,1973,,93.0,English Language,United States of America,"Family Drama, Heavenly Comedy, Fantasy, Comedy, Drama, Family Film, Fantasy Comedy", Will Stanton,The Golden Evenings of Summer,1971,1971,,,,,6.1,665
225473,Cinderella Liberty,1973,,117.0,English Language,United States of America,"Romantic drama, Romance Film, Drama",Darryl Ponicsan,Cinderella Liberty,1973,1973,,,,,6.7,2522
5083563,Cops and Robbers,1973,,89.0,English Language,United States of America,"Crime Fiction, Heist, Action/Adventure, Drama, Comedy, Film adaptation, Action",Donald E. Westlake,Cops and Robbers,1972,1972,,,,,6.4,897
1844854,The Day of the Dolphin,1973,,104.0,English Language,United States of America,"Thriller, Science Fiction, Animal Picture, Film adaptation, Action/Adventure, Drama, Political thriller, Action",Robert Merle,The Day of the Dolphin,1967,1967,,3.85,844,eng,6.0,3628
9535065,The Day of the Jackal,1973,16056255.0,143.0,"French Language, Italian Language, English Language","France, United Kingdom","Crime Fiction, Thriller, Action, Action/Adventure, Political thriller",Frederick Forsyth,The Day of the Jackal,1971,1971,,4.26,110019,,7.8,47674
1405697,Don't Look Now,1973,,110.0,"Italian Language, English Language","Italy, United Kingdom","Thriller, Horror, Erotica, Supernatural, Psychological thriller, Mystery, Drama, Suspense",Daphne du Maurier,Don't Look Now ,1970,1970,The title novella of this collection features John and Laura who are on holiday in Venice. But it is a dangerous place for them as they are being followed by two old sisters and there is a killer on the loose.,3.88,7424,,7.1,65102
3777574,Charlotte's Web,1973,,94.0,English Language,United States of America,"Family Drama, Animation, Musical, Children's, Drama, Music, Family Film",E. B. White,Charlotte's Web,1952,1952,,4.17,1346349,,6.9,23165
725459,The Exorcist,1973,441071011.0,120.0,"Arabic Language, Assyrian Neo-Aramaic Language, Greek Language, Latin Language, French Language, English Language, German Language",United States of America,"Demonic child, Horror, Supernatural, Psychological thriller, Cult, Drama, New Hollywood",William Peter Blatty,The Exorcist,1971,1971,,4.17,172025,eng,8.1,469244
5245540,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,1973,,105.0,English Language,United States of America,Children's,E. L. Konigsburg,From the Mixed-Up Files of Mrs. Basil E. Frankweiler,1967,1967,,4.15,180652,eng,6.3,830
4210681,Hell Up in Harlem,1973,,94.0,English Language,United States of America,"Thriller, Crime Fiction, Gangster Film, Indie, Action/Adventure, Blaxploitation, Drama, Action Thrillers, Action, Adventure",W. R. Burnett,Little Caesar,1929,1929,,,,,5.9,1823
163457,The Last Detail,1973,10000000.0,103.0,English Language,United States of America,"Buddy film, Road movie, Comedy-drama, Drama, Comedy, Black comedy, New Hollywood",Darryl Ponicsan,The Last Detail,1970,1970,,,,,7.5,29265
2080825,The Legend of Hell House,1973,2500000.0,90.0,English Language,United Kingdom,"Horror, Haunted House Film, Supernatural",Richard Matheson,Hell House,1971,1971,,3.79,35587,eng,6.7,14516
2280366,The Legend of the 7 Golden Vampires,1974,,83.0,"English Language, Standard Mandarin","Hong Kong, United Kingdom","Cult, Action/Adventure, Martial Arts Film, Horror, Chinese Movies",Bram Stoker,Dracula,1897,1897,,3.99,885289,,5.8,5122
6446061,Live and Let Die,1973,161800000.0,121.0,"English Language, Hungarian language",United Kingdom,"Thriller, Crime Fiction, Adventure, Glamorized Spy Film, Action/Adventure, Blaxploitation, Action Thrillers, Action",Ian Fleming,Live and Let Die,1954,1954,"Her hair was blue-black and fell heavily to her shoulders. She had high cheekbones and a wide, sensual mouth, and wore a dress of white silk. Her eyes were blue, alight and disdainful, but, as they gazed into his with a touch of humour, Bond realized that they contained a message for him personally. Solitaire watched his eyes on her and nonchalantly drew her forearms together so that the valley between her breasts deepened. The message was unmistakable …<br /><br />Beautiful, fortune-telling Solitaire is the prisoner (and tool) of Mr Big – master of fear, artist in crime and Voodoo Baron of Death. James Bond has no time for superstition – he knows that Big is also a top SMERSH operative and a real threat. More than that, after tracking him through the the jazz joints of Harlem, to the everglades and on to the Caribbean, 007 has realized that he is one of the most dangerous men that he has ever faced. And no one, not even the enigmatic Solitaire, can be sure how theor battle of wills is going to end …",3.62,23744,eng,6.7,118190
3624815,The Long Goodbye,1973,,112.0,English Language,United States of America,"Thriller, Crime Fiction, Mystery, Satire, Drama, Film noir, Crime Thriller, New Hollywood",Raymond Chandler,The Long Goodbye,1953,1953,,4.22,30750,eng,7.5,39394
445937,Lost Horizon,1973,3000000.0,150.0,English Language,United States of America,"Musical, Roadshow theatrical release",James Hilton,Lost Horizon,1933,1933,,3.92,16845,eng,5.2,2945
676660,Night Watch,1973,,97.0,English Language,United Kingdom,"Crime Fiction, Thriller, Mystery",Sergey Lukyanenko,Night Watch,1998,1998,,,,,6.3,2365
1055198,Paper Moon,1973,30933743.0,102.0,English Language,United States of America,"Crime Fiction, Road movie, Comedy-drama, Black-and-white, Period piece, Drama, Comedy, Black comedy, New Hollywood",Joe David Brown,Addie Pray,1971,1971,,,,,8.1,53911
163454,Save the Tiger,1973,,100.0,"English Language, Spanish Language",United States of America,"Crime Fiction, Drama",Steve Shagan,Save the Tiger,1972,1972,,,,,6.9,5741
6021280,Scream Blacula Scream,1973,,96.0,English Language,United States of America,"Cult, Action/Adventure, Blaxploitation, Horror",Bram Stoker,Dracula,1897,1897,,3.99,885289,,5.6,3315
1395487,Shaft in Africa,1973,,111.0,English Language,United States of America,"Thriller, Action Thrillers, Action/Adventure, Mystery, Blaxploitation, Suspense, Action",Ernest Tidyman,Shaft,1970,1970,,,,,5.9,3300
45481,Soylent Green,1973,,97.0,"English Language, Spanish Language",United States of America,"Thriller, Mystery, Science Fiction, Drama",Harry Harrison,Make Room! Make Room!,1966,1966,,3.72,6397,,7.0,72123
3030276,The Spook Who Sat By The Door,1973,,102.0,English Language,United States of America,"Crime Fiction, Thriller, Action/Adventure, Blaxploitation, Drama, Film adaptation, Action, Political drama, Spy",Sam Greenlee,The Spook Who Sat by the Door,1969,1969,,4.36,1456,,7.1,1652
3739855,Tom Sawyer,1973,,99.0,English Language,"United States of America, United Kingdom","Musical, Drama, Family Film, Adventure",Mark Twain,The Adventures of Tom Sawyer,1876,1876,,3.91,725859,,6.4,2706
2159529,Airport 1975,1974,47285152.0,106.0,English Language,United States of America,"Thriller, Ensemble Film, Action/Adventure, Drama, Disaster, Action, Airplanes and airports",Arthur Hailey,Airport,1968,1968,,3.95,35757,eng,5.7,12439
872485,The Apprenticeship of Duddy Kravitz,1974,,95.0,English Language,Canada,"Comedy-drama, Drama, Comedy, Film adaptation, Coming of age, Tragicomedy",Mordecai Richler,The Apprenticeship of Duddy Kravitz,1959,1959,"From Mordecai Richler, one of our greatest satirists, comes one of literature's most delightful characters, Duddy Kravitz -- in a novel that belongs in the pantheon of seminal twentieth century books. <br /> Duddy -- the third generation of a Jewish immigrant family in Montreal -- is combative, amoral, scheming, a liar, and totally hilarious. From his street days tormenting teachers at the Jewish academy to his time hustling four jobs at once in a grand plan to ""be somebody,"" Duddy learns about living -- and the lesson is an outrageous roller-coaster ride through the human comedy. As Richler turns his blistering commentary on love, money, and politics, <i>The Apprenticeship Of Duddy Kravitz</i> becomes a lesson for us all...in laughter and in life.",3.72,7812,,6.7,2781
3015054,The Beast Must Die,1974,,92.0,English Language,United Kingdom,"Thriller, Horror, Indie, Supernatural, Creature Film, Mystery, Crime Thriller, Action",Cecil Day-Lewis,The Beast Must Die,1938,1938,,,,,5.6,4322
3116779,The Black Windmill,1974,,106.0,English Language,United Kingdom,"Thriller, Psychological thriller, Spy",Clive Egleton,Seven Days to a Killing,1973,1973,,,,,6.3,3465
4173939,Cockfighter,1974,,83.0,English Language,United States of America,"Drama, Indie, Film adaptation",Charles Willeford,Cockfighter,1962,1962,,4.11,1200,,6.9,2708
28759281,Crash,1974,,90.0,Norwegian Language,Norway,Drama,J. G. Ballard,Crash,1973,1973,,3.61,21575,eng,4.3,53
9822793,Death Wish,1974,22000000.0,93.0,"Italian Language, German Language, English Language",United States of America,"Thriller, Crime Fiction, Action/Adventure, Drama, Film adaptation, Crime Thriller, Action",Brian Garfield,Death Wish,1972,1972,"Paul Benjamin, a successful accountant in New York City, is enjoying a three-martini lunch when his home is broken into by a gang of drug addicts. For just a handful of money, they savagely beat Paul’s wife and daughter, leaving his wife dead and his daughter comatose. Grief-stricken and forced to reevaluate his views, Benjamin becomes disillusioned with society and plots his revenge on the perpetrators, whom the police are unable to bring to justice. Armed with a revolver and total disregard for his own safety, he sets out to even the score.<br /><br /><i>Adapted into the 1974 feature film starring Charles Bronson, Death Wish is now a new major motion picture starring Bruce Willis, Vincent D’Onofrio, Elisabeth Shue, Dean Norris, Camila Morrone and Kimberly Elise, written by Joe Carnahan and directed by Eli Roth.</i>",3.56,638,,6.9,45289
4287489,Frankenstein and the Monster from Hell,1974,,99.0,English Language,United Kingdom,"Costume Horror, Horror, Creature Film, Monster",Mary Shelley,Frankenstein,1818,1818,,,,,6.3,4487
4213168,The Girl from Petrovka,1974,,103.0,English Language,United States of America,"Romantic drama, Drama, Comedy, Political drama", George Feifer,The Girl from Petrovka,1972,1972,,,,,5.2,709
73875,The Godfather Part II,1974,193000000.0,200.0,"Italian Language, English Language, Latin Language, Spanish Language",United States of America,"Crime Fiction, Gangster Film, Drama, Crime Drama",Mario Puzo,The Godfather,1969,1969,,4.36,316399,eng,9.0,1401016
2253183,Gold,1974,,118.0,English Language,United Kingdom,"Action/Adventure, Thriller, Action, Indie",Wilbur Smith,Gold Mine,1970,1970,,3.78,2365,,5.7,2639
7733814,The Great Gatsby,1974,26533200.0,144.0,English Language,United States of America,"Romance Film, Drama",F. Scott Fitzgerald,The Great Gatsby,1925,1925,,3.92,3577073,eng,6.4,27298
7514868,Huckleberry Finn,1974,,118.0,English Language,"United States of America, United Kingdom","Costume drama, Musical, Drama, Family Film, Adventure",Mark Twain,Adventures of Huckleberry Finn,1884,1884,,3.82,1117780,,5.6,733
1887575,The Klansman,1974,,112.0,English Language,United States of America,"Crime Fiction, Thriller, Melodrama, Social problem film, Drama, Crime Thriller",William Bradford Huie,The Klansman,1967,1967,,,,,5.2,1878
930894,Lovin' Molly,1974,,98.0,English Language,United States of America,"Romantic drama, Romance Film, Drama",Larry McMurtry,Leaving Cheyenne,1963,1963,,3.97,2124,eng,5.5,622
6223567,The Man with the Golden Gun,1974,97600000.0,125.0,"Chinese language, Cantonese, English Language, Thai Language","Kingdom of Great Britain, United Kingdom","Thriller, Action Thrillers, Glamorized Spy Film, Action, Adventure",Ian Fleming,The Man with the Golden Gun,1965,1965,,3.5700000000000003,9590,eng,6.7,115686
5028092,Murder on the Orient Express,1974,,127.0,"Italian Language, French Language, Swedish Language, Turkish Language, English Language, German Language",United Kingdom,"Thriller, Crime Fiction, Detective, Mystery, Period piece, Drama, Film adaptation, Crime Thriller",Agatha Christie,Murder on the Orient Express,1934,1934,,4.17,342768,eng,7.2,70905
5721251,Vampira,1974,,88.0,English Language,United Kingdom,"Parody, Horror, Comedy, Adult",Bram Stoker,Dracula,1897,1897,,3.99,885289,,4.4,1325
5321761,Stardust,1974,,111.0,English Language,United Kingdom,"Musical, Drama, Indie",Neil Gaiman,Stardust,1999,1999,,4.09,339986,eng,6.5,1216
955409,The Taking of Pelham One Two Three,1974,,124.0,"English Language, Spanish Language",United States of America,"Thriller, Heist, Action/Adventure, Mystery, Crime Fiction, Suspense, Crime Thriller, Action",Morton Freedgood,The Taking of Pelham One Two Three,1973,1973,,,,,7.6,37517
